,Name,smile,BA_pct,label1,label2,label3a,label3b
1280,betaxolol,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,85.0,high,very high,very high,very high
1281,pafenolol,CC(C)NCC(O)COc1ccc(CCN=C(O)NC(C)C)cc1,27.0,low,low,low,low
1282,dicloxacillin,Cc1onc(-c2c(Cl)cccc2Cl)c1C(O)=NC1C(=O)N2C1SC(C)(C)C2C(=O)O,67.5,high,high,high,high
1283,pimobendan,COc1ccc(-c2nc3cc(C4=NN=C(O)CC4C)ccc3[nH]2)cc1,60.0,moderate,high,moderate,moderate
1284,nilvadipine,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,14.0,low,very low,very low,very low
1285,paroxetine,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,50.0,moderate,low,moderate,moderate
1286,aminopterin,N=c1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(N)[nH]1,84.0,high,very high,very high,very high
1287,oxmetidine,Cc1nc[nH]c1CSCCN=c1nc(O)c(Cc2ccc3c(c2)OCO3)c[nH]1,53.0,moderate,high,moderate,moderate
1288,prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)[nH]c(=N)c2cc1OC,68.0,high,high,high,high
1289,sparfloxacin,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,92.0,high,very high,very high,very high
1290,grepafloxacin,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,70.0,high,high,high,high
1291,oxyfedrine,COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,85.0,high,very high,very high,very high
1292,reboxetine,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,94.0,high,very high,very high,very high
1293,terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)[nH]c(=N)c2cc1OC,90.0,high,very high,very high,very high
1294,formestane,CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O,20.0,low,very low,low,low
1295,cicloprolol,CC(C)CCC(O)COc1ccc(OCCOCC2CC2)cc1,100.0,high,very high,very high,very high
1296,elinogrel,CNc1cc2nc(O)n(-c3ccc(NC(O)=NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F,50.0,moderate,low,moderate,moderate
1297,flucloxacillin,Cc1onc(-c2c(F)cccc2Cl)c1C(O)=NC1C(=O)N2C1SC(C)(C)C2(C)C(=O)O,60.0,moderate,high,moderate,moderate
1298,fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,60.0,moderate,high,moderate,moderate
1299,papaverine,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,50.0,moderate,low,moderate,moderate
1300,repirinast,Cc1ccc2c(nc(O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C,5.0,low,very low,very low,very low
1301,tianeptine,CN1c2ccccc2N(CCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,99.0,high,very high,very high,very high
1302,epanolol,N#Cc1ccccc1OCC(O)CNCCN=C(O)Cc1ccc(O)cc1,8.0,low,very low,very low,very low
1303,azlocillin,CC1(C)SC2C(N=C(O)C(N=C(O)N3CCN=C3O)c3ccccc3)C(=O)N2C1C(=O)O,0.0,low,very low,very low,very low
1304,quinine,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,75.0,high,high,high,high
1305,hycanthone,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0.0,low,very low,very low,very low
1306,lisuride,CCN(CC)C(O)=NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,14.0,low,very low,very low,very low
1307,terodiline,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,82.0,high,very high,very high,high
1308,cilostazol,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,87.0,high,very high,very high,very high
1309,glisoxepid,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(O)=NN3CCCCCC3)cc2)no1,95.0,high,very high,very high,very high
1310,diacetolol,CCCC(=O)N(C(C)=O)c1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,35.0,moderate,low,low,low
1311,methyltestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,50.0,moderate,low,moderate,moderate
1312,deramciclane,CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C,23.0,low,low,low,low
1313,kanamycin,CC(O)=NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,1.0,low,very low,very low,very low
1314,escitalopram,C#Cc1ccc2c(c1)COC2(CCCN(C)C)c1ccc(F)cc1,80.0,high,high,high,high
1315,raltitrexed,Cc1nc(O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2n1,15.0,low,very low,very low,very low
1316,panobinostat,Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(O)=NO)cc1,30.0,low,low,low,low
1317,heroin,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,1.0,low,very low,very low,very low
1318,mezlocillin,CC1(C)SC2C(N=C(O)C(N=C(O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,0.0,low,very low,very low,very low
1319,thioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,40.0,moderate,low,moderate,moderate
1320,delavirdine,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(N)ccc3[nH]2)CC1,85.0,high,very high,very high,very high
1321,gestodene,C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,93.0,high,very high,very high,very high
1322,hydroxyzine,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,80.0,high,high,high,high
1323,chlormadinone,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,5.0,low,very low,very low,very low
1324,nicainoprol,CC(C)NCC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,70.0,high,high,high,high
1325,ifenprodil,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,5.0,low,very low,very low,very low
1326,cimetropium,C[N+]1(CC2CC2)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,2.0,low,very low,very low,very low
1327,butorphanol,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,17.0,low,very low,very low,very low
1328,loxiglumide,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)N=C(O)c1ccc(Cl)c(Cl)c1,97.0,high,very high,very high,very high
1329,butylscopolamine,CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1.0,low,very low,very low,very low
1330,efegatran,CNC(Cc1ccccc1)C(=O)N1CCCC1C(O)=NC(C=O)CCCNC(=N)N,6.0,low,very low,very low,very low
1331,mesterolone,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,3.0,low,very low,very low,very low
1332,atovaquone,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,23.0,low,low,low,low
1333,droperidol,O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,75.0,high,high,high,high
1334,ketanserin,O=C(c1ccc(F)cc1)C1CCN(CCn2c(O)nc3ccccc3c2=O)CC1,50.0,moderate,low,moderate,moderate
1335,chlortetracycline,CN(C)C1C(O)=C(C(=N)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,30.0,low,low,low,low
1336,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,35.0,moderate,low,low,low
1337,noscapine,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,30.0,low,low,low,low
1338,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,60.0,moderate,high,moderate,moderate
1339,oxytetracycline,CN(C)C1C(O)=C(C(=N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,58.0,moderate,high,moderate,moderate
1340,domperidone,Oc1nc2ccccc2n1CCCN1CCC(Nn2c(O)nc3cc(Cl)ccc32)CC1,15.0,low,very low,very low,very low
1341,lobeline,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,0.0,low,very low,very low,very low
1342,prifinium_bromide,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,3.0,low,very low,very low,very low
1343,dexamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,78.0,high,high,high,high
1344,pivampicillin,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=C(O)C(N)c3ccccc3)C2SC1(C)C,31.0,low,low,low,low
1345,chlorhexidine,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,1.0,low,very low,very low,very low
1346,pirmenol,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,83.0,high,very high,very high,very high
1347,avitriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,17.200001,low,very low,very low,very low
1348,sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,38.0,moderate,low,low,low
1349,desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,5.0,low,very low,very low,very low
1350,methylprednisolone,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,82.0,high,very high,very high,high
1351,cisapride,COc1cc(N)c(Cl)cc1C(O)=NC1CCN(CCCOc2ccc(F)cc2)CC1OC,40.0,moderate,low,moderate,moderate
1352,opipramol,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,95.0,high,very high,very high,very high
1353,eproxindine,CCN(CC)CC(O)CN=C(O)c1c(OC)c2ccccc2n1-c1ccccc1,70.0,high,high,high,high
1354,vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,15.0,low,very low,very low,very low
1355,estradiol_17-valerate,CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,3.0,low,very low,very low,very low
1356,finasteride,CC(C)(C)N=C(O)C1CCC2C3CCC4N=C(O)C=CC4(C)C3CCC12C,63.0,moderate,high,high,high
1357,argatroban,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,0.0,low,very low,very low,very low
1358,abecarnil,COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12,65.0,moderate,high,high,high
1359,nicergoline,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,5.0,low,very low,very low,very low
1360,sertindole,OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,74.0,high,high,high,high
1361,loteprednol,CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,low,very low,very low,very low
1362,abiraterone,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,0.0,low,very low,very low,very low
1363,glimepiride,CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=NC3CCC(C)CC3)cc2)C1=O,100.0,high,very high,very high,very high
1364,nexopamil,CCCCCCN(C)CCCC(C#N)(c1cc(OC)c(OC)c(OC)c1)C(C)C,23.0,low,low,low,low
1365,dipyridamole,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,50.0,moderate,low,moderate,moderate
1366,pitavastatin,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,51.0,moderate,high,moderate,moderate
1367,dabigatran,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,6.5,low,very low,very low,very low
1368,irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,70.0,high,high,high,high
1369,picumast,Cc1c(C)c2ccc(OCCCN3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,57.0,moderate,high,moderate,moderate
1370,nufenoxole,Cc1nnc(C(CCN2CC3CCC2CC3)(c2ccccc2)c2ccccc2)o1,100.0,high,very high,very high,very high
1371,metergoline,CN1CC(CN=C(O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,23.0,low,low,low,low
1372,quinapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,49.0,moderate,low,moderate,moderate
1373,fluticasone_propionate,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,low,very low,very low,very low
1374,deflazacort,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,68.0,high,high,high,high
1375,silodosin,CC(Cc1cc2c(c(C(=N)O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,32.0,low,low,low,low
1376,budesonide,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,37.0,moderate,low,low,low
1377,amprenavir,CC(C)CN(CC(O)C(Cc1ccccc1)N=C(O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,35.0,moderate,low,low,low
1378,epristeride,CC(C)(C)N=C(O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,93.0,high,very high,very high,very high
1379,simvastatin,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,3.0,low,very low,very low,very low
1380,acarbose,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,2.0,low,very low,very low,very low
1381,carindacillin,CC1(C)SC2C(N=C(O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,69.0,high,high,high,high
1382,lofepramine,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,10.0,low,very low,very low,very low
1383,idarubicin,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,28.0,low,low,low,low
1384,lacidipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C,18.0,low,very low,very low,very low
1385,clofazimine,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,57.0,moderate,high,moderate,moderate
1386,pranlukast,O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,20.0,low,very low,low,low
1387,nandrolone,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCc1ccccc1,3.0,low,very low,very low,very low
1388,verapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,22.0,low,low,low,low
1389,calcipotriol,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,5.5,low,very low,very low,very low
1390,lurtotecan,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,6.0,low,very low,very low,very low
1391,hesperetin,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,20.0,low,very low,low,low
1392,lurasidone,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,19.0,low,very low,very low,low
1393,tiropramide,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)N=C(O)c1ccccc1,23.0,low,low,low,low
1394,ergocalciferol,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,55.0,moderate,high,moderate,moderate
1395,lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,50.0,moderate,low,moderate,moderate
1396,pyronaridine,COc1ccc2[nH]c3cc(Cl)ccc3c(=Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,20.0,low,very low,low,low
1397,tigecycline,CN(C)c1cc(N=C(O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(=C(N)O)C(=O)C3(O)C(=O)C1=C2O,0.0,low,very low,very low,very low
1398,maraviroc,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(N=C(O)C1CCC(F)(F)CC1)c1ccccc1,23.0,low,low,low,low
1399,ouabain,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,1.0,low,very low,very low,very low
1400,acetohydroxamic acid,CC(O)=NO,55.0,moderate,high,moderate,moderate
1401,bazedoxifene,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,6.0,low,very low,very low,very low
1402,ulipristal,CC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,56.0,moderate,high,moderate,moderate
1403,dihydroergosine,CC(C)CC1C(=O)N2CCCC2C2(O)OC(N=C(O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,10.0,low,very low,very low,very low
1404,fulvestrant,CC12CCC3c4ccc([OH2+])cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O,0.0,low,very low,very low,very low
1405,teniposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,41.0,moderate,low,moderate,moderate
1406,ergotamine,CN1CC(C(O)=NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,2.0,low,very low,very low,very low
1407,irinotecan,CCC1=C2Cn3c(cc4c(c3=O)COC(=O)C4(O)CC)C2=NC2C=CC(OC(=O)N3CCC(N4CCCCC4)CC3)=CC12,8.0,low,very low,very low,very low
1408,bromocriptine,CC(C)CC1C(=O)N2CCCC2C2C(C(C)C)C(N=C(O)C3C=C4c5cccc6c5C(CC4N(C)C3)C(Br)N6)C(=O)N12,28.0,low,low,low,low
1409,montelukast,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,62.0,moderate,high,moderate,high
1410,indinavir,CC(C)(C)N=C(O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(O)=NC1c2ccccc2CC1O,65.0,moderate,high,high,high
1411,erythromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,35.0,moderate,low,low,low
1412,saquinavir,CC(C)(C)N=C(O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)N=C(O)C(CC(=N)O)NC(=O)c1ccc2ccccc2n1,4.0,low,very low,very low,very low
1413,spiramycin,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,35.0,moderate,low,low,low
1414,desmopressin,N=C(O)CCC1N=C(O)C(Cc2ccccc2)N=C(O)C(Cc2ccc(O)cc2)N=C(O)CCSSCC(C(=O)N2CCCC2C(O)=NC(CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)C(CC(=N)O)N=C1O,0.1,low,very low,very low,very low
1415,nystatin,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,1.0,low,very low,very low,very low
1416,fomepizole,Cc1cn[nH]c1,100.0,high,very high,very high,very high
1417,mivacurium,COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,0.0,low,very low,very low,very low
1418,methionine,CSCCC(N)C(=O)O,100.0,high,very high,very high,very high
1419,amifostine,NCCCNCCSP(=O)(O)O,99.0,high,very high,very high,very high
1420,aminolevulinic_acid,NCC(=O)CCC(=O)O,60.0,moderate,high,moderate,moderate
1421,porfimer,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)OC(C)c1c(C)c2cc4nc(cc5nc(cc6[nH]c(cc1[nH]2)c(C)c6C(C)O)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)C(C)=C3CCC(=O)O,0.0,low,very low,very low,very low
1422,trientine,NCCNCCNCCN,92.5,high,very high,very high,very high
1423,isoniazid,NNC(=O)c1ccncc1,80.0,high,high,high,high
1424,gaboxadol,Oc1noc2c1CCNC2,84.0,high,very high,very high,very high
1425,propylthiouracil,CCCc1cc(O)nc(S)n1,85.0,high,very high,very high,very high
1426,chlorzoxazone,Oc1nc2cc(Cl)ccc2o1,100.0,high,very high,very high,very high
1427,hydrochlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,71.0,high,high,high,high
1428,pralidoxime,CN1C=CC=CC1=C[NH+]=O,50.0,moderate,low,moderate,moderate
1429,lazabemide,NCCNC(=O)c1ccc(Cl)cn1,78.0,high,high,high,high
1430,norepinephrine,NCC(O)c1ccc(O)c(O)c1,3.0,low,very low,very low,very low
1431,cyclic-hpmpc,N=c1ccn(CC2COP(=O)(O)CO2)c(O)n1,0.0,low,very low,very low,very low
1432,tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,98.0,high,very high,very high,very high
1433,lipoic,O=C(O)CCCCC1CCSS1,29.0,low,low,low,low
1434,tranexamic_acid,NCC1CCC(C(=O)O)CC1,54.0,moderate,high,moderate,moderate
1435,riluzole,N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,64.0,moderate,high,high,high
1436,trichlormethiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,60.0,moderate,high,moderate,moderate
1437,hydroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,50.0,moderate,low,moderate,moderate
1438,hydralazine,NN=c1[nH]ncc2ccccc12,23.0,low,low,low,low
1439,acefylline,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,25.0,low,low,low,low
1440,uridine,O=c1nc(O)ccn1C1OC(CO)C(O)C1O,8.0,low,very low,very low,very low
1441,etofylline,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,80.0,high,high,high,high
1442,perzinfotel,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2,35.0,moderate,low,low,low
1443,zalcitabine,N=c1ccn(C2CCC(CO)O2)c(O)n1,88.0,high,very high,very high,very high
1444,chloroxine,Oc1c(Cl)cc(Cl)c2cccnc12,89.0,high,very high,very high,very high
1445,foscarnet,O=C(O)P(=O)(O)O,9.0,low,very low,very low,very low
1446,tirapazamine,NC1=[N+]([O-])C2=CC=CC=C2[N+]([O-])=N1,75.0,high,high,high,high
1447,dicloxacillin,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,79.0,high,high,high,high
1448,clonidine,Clc1cccc(Cl)c1N=C1NCCN1,80.0,high,high,high,high
1449,primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,80.0,high,high,high,high
1450,chloramphenicol,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,79.0,high,high,high,high
1451,ranitidine,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,79.0,high,high,high,high
1452,epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,20.0,low,very low,low,low
1453,domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,20.0,low,very low,low,low
1454,tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,80.0,high,high,high,high
1455,chembl315499,CC(C)(C)NC(=O)C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@H]2NC(=O)C=C[C@]12C,79.0,high,high,high,high
1456,diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,49.0,moderate,low,moderate,moderate
1457,labetalol,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,49.0,moderate,low,moderate,moderate
1458,dabigatran,CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,7.2,low,very low,very low,very low
1459,acetaminophen,CC(=O)Nc1ccc(O)cc1,79.0,high,high,high,high
1460,disopyramide,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,80.0,high,high,high,high
1461,pirenzepine,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,49.0,moderate,low,moderate,moderate
1462,flecainide,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,80.0,high,high,high,high
1463,trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,80.0,high,high,high,high
1464,lamotrigine,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,80.0,high,high,high,high
1465,ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,79.0,high,high,high,high
1466,etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,80.0,high,high,high,high
1467,chembl315436,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,20.0,low,very low,low,low
1468,zidovudine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,79.0,high,high,high,high
1469,chlordiazepoxide,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,80.0,high,high,high,high
